Rk,G,Date,Tm,Opp,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,PTS,GmSc,+/-
52,52,2023-02-11,CLE,CHI,33:10,10,13,76.923,0,0,0.000,3,5,60.000,23,19.2,3
53,53,2023-02-13,CLE,SAS,38:50,7,11,63.636,0,0,0.000,3,3,100.000,17,20.3,11
54,54,2023-02-15,CLE,PHI,38:04,5,6,83.333,0,0,0.000,2,2,100.000,12,15.5,-7
55,55,2023-02-23,CLE,DEN,29:53,6,10,60.000,0,0,0.000,2,2,100.000,14,15.5,-6
56,56,2023-02-24,CLE,ATL,29:28,4,8,50.000,0,0,0.000,6,6,100.000,14,14.5,-23
57,57,2023-02-26,CLE,TOR,32:47,10,13,76.923,0,1,0.000,3,3,100.000,23,21.1,19
58,58,2023-03-01,CLE,BOS,39:28,2,5,40.000,0,0,0.000,1,2,50.000,5,9.5,-3
59,59,2023-03-04,CLE,DET,25:47,6,9,66.667,0,0,0.000,3,5,60.000,15,12.0,24
60,60,2023-03-06,CLE,BOS,25:38,2,5,40.000,0,0,0.000,0,0,0.000,4,4.0,-8
61,61,2023-03-08,CLE,MIA,32:45,7,10,70.000,0,0,0.000,1,2,50.000,15,15.7,5
62,62,2023-03-10,CLE,MIA,34:11,2,5,40.000,0,0,0.000,2,2,100.000,6,14.0,8
63,63,2023-03-21,CLE,BKN,35:05,5,11,45.455,0,0,0.000,2,3,66.667,12,12.4,1
64,64,2023-03-23,CLE,BKN,29:34,5,9,55.556,0,0,0.000,2,2,100.000,12,12.6,1
65,65,2023-03-26,CLE,HOU,35:41,8,11,72.727,0,0,0.000,8,8,100.000,24,30.2,19
66,66,2023-04-02,CLE,IND,26:35,6,9,66.667,0,0,0.000,3,6,50.000,15,13.9,-2
67,67,2023-04-04,CLE,ORL,33:38,6,10,60.000,0,0,0.000,0,0,0.000,12,10.9,18
68,68,2023-04-09,CLE,CHA,12:00,2,4,50.000,0,1,0.000,0,0,0.000,4,5.0,8
1,1,2023-11-03,CLE,IND,21:07,4,6,66.667,0,0,0.000,2,3,66.667,10,9.7,-1
2,2,2023-11-05,CLE,GSW,27:56,5,7,71.429,0,0,0.000,2,2,100.000,12,13.5,9
3,3,2023-11-08,CLE,OKC,25:44,4,6,66.667,0,0,0.000,6,9,66.667,14,16.0,-4
4,4,2023-11-11,CLE,GSW,28:01,2,6,33.333,0,0,0.000,8,9,88.889,12,11.1,13
5,5,2023-11-13,CLE,SAC,22:23,5,6,83.333,0,0,0.000,2,3,66.667,12,11.6,-25
6,6,2023-11-15,CLE,POR,29:08,3,3,100.000,0,0,0.000,5,6,83.333,11,11.4,0
7,7,2023-11-17,CLE,DET,32:28,4,8,50.000,0,0,0.000,2,3,66.667,10,10.6,5
8,8,2023-11-19,CLE,DEN,29:18,6,10,60.000,0,0,0.000,3,6,50.000,15,12.8,42
9,9,2023-11-21,CLE,PHI,35:12,12,20,60.000,0,0,0.000,2,2,100.000,26,21.6,-6
10,10,2023-11-22,CLE,MIA,22:51,1,2,50.000,0,0,0.000,2,2,100.000,4,1.8,-24
11,11,2023-11-25,CLE,LAL,37:27,9,12,75.000,0,0,0.000,3,4,75.000,21,25.3,-3
12,12,2023-11-26,CLE,TOR,26:55,9,10,90.000,0,0,0.000,0,0,0.000,18,16.9,-13
13,13,2023-11-28,CLE,ATL,29:49,5,6,83.333,0,0,0.000,1,1,100.000,11,11.4,16
14,14,2023-11-30,CLE,POR,38:03,6,9,66.667,0,0,0.000,0,0,0.000,12,14.1,-3
15,15,2023-12-02,CLE,DET,34:14,8,9,88.889,0,0,0.000,3,5,60.000,19,20.7,4
16,16,2023-12-06,CLE,ORL,19:20,4,5,80.000,0,0,0.000,0,0,0.000,8,6.6,2
17,17,2023-12-08,CLE,MIA,25:26,3,9,33.333,0,0,0.000,0,2,0.000,6,4.5,-2
18,18,2023-12-11,CLE,ORL,15:10,2,3,66.667,0,0,0.000,0,0,0.000,4,3.9,-15
19,19,2023-12-12,CLE,BOS,36:30,6,9,66.667,0,0,0.000,2,5,40.000,14,15.5,4
20,20,2023-12-14,CLE,BOS,39:14,4,7,57.143,0,0,0.000,0,0,0.000,8,6.8,-1
21,21,2023-12-16,CLE,ATL,34:50,12,14,85.714,0,0,0.000,1,1,100.000,25,24.8,5
22,22,2023-12-18,CLE,HOU,28:38,3,7,42.857,0,0,0.000,4,7,57.143,10,7.5,-4
23,23,2023-12-20,CLE,UTA,29:35,8,13,61.538,0,0,0.000,1,2,50.000,17,16.0,-4
24,24,2023-12-21,CLE,NOP,26:55,7,8,87.500,0,0,0.000,0,0,0.000,14,15.8,-6
25,25,2023-12-23,CLE,CHI,34:57,6,9,66.667,0,1,0.000,7,10,70.000,19,28.8,6
26,26,2023-12-27,CLE,DAL,35:28,9,17,52.941,0,0,0.000,6,6,100.000,24,28.0,14
27,27,2023-12-29,CLE,MIL,40:29,15,17,88.235,0,0,0.000,0,0,0.000,30,33.7,-12
28,28,2024-01-01,CLE,TOR,33:37,5,11,45.455,0,0,0.000,6,8,75.000,16,16.2,-3
29,29,2024-01-03,CLE,WAS,29:26,7,10,70.000,0,0,0.000,3,4,75.000,17,26.2,27
30,30,2024-01-05,CLE,WAS,28:31,5,7,71.429,0,0,0.000,2,2,100.000,12,15.1,16
31,31,2024-01-07,CLE,SAS,31:09,11,19,57.895,0,0,0.000,7,7,100.000,29,27.8,-10
32,32,2024-01-11,CLE,BKN,38:04,3,5,60.000,0,0,0.000,6,6,100.000,12,19.1,6
33,33,2024-01-15,CLE,CHI,34:05,4,5,80.000,0,0,0.000,2,2,100.000,10,16.7,32
